0 -6.660920304879049e-19
1186021376 -7.36361389386623e-19
2372042752 -7.389554680337679e-19
3558064128 -7.023746409222288e-19
4744085504 -6.656256652109843e-19
5930106880 -7.27918268173988e-19
7116128256 -7.868300985453655e-19
8302149632 -6.99532868129624e-19
9488171008 -6.7596599686819615e-19
10674192384 -7.567941221778592e-19
11860213760 -7.712391491616485e-19
13046235136 -7.375295278422797e-19
14232256512 -6.946074616075049e-19
15418277888 -7.292509605515246e-19
16604299264 -8.127479539200929e-19
17790320640 -7.493108755165457e-19
18976342016 -6.822745831085181e-19
20162363392 -7.630182552082556e-19
21348384768 -8.0229262692077365e-19
22534406144 -7.603178141700192e-19
23720427520 -7.193022472440129e-19
24906448896 -7.330497480627104e-19
26092470272 -8.184109518108432e-19
27278491648 -7.917966749422483e-19
28464513024 -6.987667705963007e-19
29650534400 -7.550923715293557e-19
30836555776 -8.208155802108154e-19
32022577152 -7.836296727436244e-19
33208598528 -7.352195322240679e-19
34394619904 -7.362130586038924e-19
35580641280 -8.123120048657163e-19
36766662656 -8.21175633892261e-19
37952684032 -7.192951715570209e-19
39138705408 -7.360730279134481e-19
40324726784 -8.275974610654396e-19
41510748160 -8.02822345043659e-19
42696769536 -7.429273209093107e-19
43882790912 -7.364864086598746e-19
45068812288 -7.992064524773159e-19
46254833664 -8.333918960916742e-19
47440855040 -7.402088436690911e-19
48626876416 -7.179378979726182e-19
49812897792 -8.162623324858575e-19
50998919168 -8.18418310644767e-19
52184940544 -7.467979200252428e-19
53370961920 -7.297987347004301e-19
54556983296 -7.806447769881026e-19
55743004672 -8.31561567801617e-19
56929026048 -7.609752561345393e-19
58115047424 -6.981374638926429e-19
59301068800 -7.900381283418237e-19
60487090176 -8.257639966456147e-19
61673111552 -7.466472421339245e-19
62859132928 -7.168284721389926e-19
64045154304 -7.592070038441571e-19
65231175680 -8.1650635822474845e-19
66417197056 -7.70693698566241e-19
67603218432 -6.855512996089312e-19
68789239808 -7.5111398194366355e-19
69975261184 -8.1850428315216955e-19
71161282560 -7.49028831354697e-19
72347303936 -6.950147773289381e-19
73533325312 -7.321597039165035e-19
74719346688 -7.938070984122466e-19
75905368064 -7.681719993613545e-19
77091389440 -6.7440621721867225e-19
78277410816 -7.071993148747775e-19
79463432192 -7.972610561192474e-19
80649453568 -7.460304305481464e-19
81835474944 -6.717828857952837e-19
83021496320 -6.980531268140309e-19
84207517696 -7.604956512701464e-19
85393539072 -7.554859471550784e-19
86579560448 -6.614932586602997e-19
87765581824 -6.60303224832698e-19
88951603200 -7.613526550173956e-19
90137624576 -7.371948703065918e-19
91323645952 -6.473686026315135e-19
92509667328 -6.560351437274751e-19
93695688704 -7.182879283323406e-19
94881710080 -7.338081161317976e-19
96067731456 -6.499115473928215e-19
97253752832 -6.120480968816718e-19
98439774208 -7.092690090312893e-19
99625795584 -7.209855198545012e-19
100811816960 -6.225520943979824e-19
101997838336 -6.086413527935454e-19
103183859712 -6.7182515448693e-19
104369881088 -6.985829879504395e-19
105555902464 -6.296789602768144e-19
106741923840 -5.694091580376901e-19
107927945216 -6.461924219073999e-19
109113966592 -6.925623004889629e-19
110299987968 -5.988055269251675e-19
111486009344 -5.569017148279318e-19
112672030720 -6.190417366439656e-19
113858052096 -6.561286138600039e-19
115044073472 -6.018476100191838e-19
116230094848 -5.267498360805157e-19
117416116224 -5.786008548274085e-19
118602137600 -6.504900142559632e-19
119788158976 -5.711513274692442e-19
120974180352 -5.060837652982673e-19
122160201728 -5.575872137174156e-19
123346223104 -6.034398840066311e-19
124532244480 -5.694861436350728e-19
125718265856 -4.864974135679028e-19
126904287232 -5.06623746245557e-19
128090308608 -5.952422802737823e-19
129276329984 -5.430464748819284e-19
130462351360 -4.535502713850295e-19
131648372736 -4.895027019880257e-19
132834394112 -5.482976627245919e-19
134020415488 -5.258630532792918e-19
135206436864 -4.449375334007608e-19
136392458240 -4.355863358799248e-19
137578479616 -5.246741496297058e-19
138764500992 -5.087764684883489e-19
139950522368 -4.0472839261974186e-19
141136543744 -4.184972667820613e-19
142322565120 -4.83814553001705e-19
143508586496 -4.734076120316293e-19
144694607872 -4.015136874954552e-19
145880629248 -3.676644368691274e-19
147066650624 -4.46383941059502e-19
148252672000 -4.647092983595889e-19
149438693376 -3.577997149152449e-19
150624714752 -3.426886375422976e-19
151810736128 -4.1358763943183064e-19
152996757504 -4.1763555686691565e-19
154182778880 -3.5171829494936633e-19
155368800256 -3.0433718781691008e-19
